날짜,회차,좌우,줄수,홀짝
2025-05-16,230,LEFT,4,ODD
2025-05-16,231,RIGHT,4,EVEN
2025-05-16,232,RIGHT,4,EVEN
2025-05-16,233,LEFT,3,EVEN
2025-05-16,234,RIGHT,4,EVEN
2025-05-16,235,LEFT,3,EVEN
2025-05-16,236,RIGHT,4,EVEN
2025-05-16,237,RIGHT,4,EVEN
2025-05-16,238,RIGHT,4,EVEN
2025-05-16,239,RIGHT,4,EVEN
2025-05-16,240,RIGHT,3,ODD
2025-05-16,241,RIGHT,4,EVEN
2025-05-16,243,RIGHT,4,EVEN
2025-05-16,244,RIGHT,4,EVEN
2025-05-16,245,LEFT,4,ODD
2025-05-16,246,LEFT,3,EVEN
2025-05-16,247,RIGHT,4,EVEN
2025-05-16,248,LEFT,4,ODD
2025-05-16,249,LEFT,3,EVEN
2025-05-16,250,RIGHT,4,EVEN
2025-05-16,251,RIGHT,3,ODD
2025-05-16,252,LEFT,4,ODD
2025-05-16,253,RIGHT,4,EVEN
2025-05-16,254,LEFT,4,ODD
2025-05-16,255,LEFT,3,EVEN
2025-05-16,256,LEFT,4,ODD
2025-05-16,257,RIGHT,3,ODD
2025-05-16,258,RIGHT,3,ODD
2025-05-16,259,LEFT,4,ODD
2025-05-16,260,LEFT,4,ODD
2025-05-16,261,LEFT,3,EVEN
2025-05-16,262,RIGHT,4,EVEN
2025-05-16,263,LEFT,4,ODD
2025-05-16,265,LEFT,3,EVEN
2025-05-16,266,LEFT,3,EVEN
2025-05-16,267,LEFT,3,EVEN
2025-05-16,268,LEFT,4,ODD
2025-05-16,269,RIGHT,3,ODD
2025-05-16,270,RIGHT,4,EVEN
2025-05-16,271,RIGHT,3,ODD
2025-05-16,272,LEFT,3,EVEN
2025-05-16,273,RIGHT,3,ODD
2025-05-16,274,RIGHT,4,EVEN
2025-05-16,275,RIGHT,3,ODD
2025-05-16,276,RIGHT,4,EVEN
2025-05-16,277,RIGHT,3,ODD
2025-05-16,278,RIGHT,3,ODD
2025-05-16,279,LEFT,3,EVEN
2025-05-16,280,RIGHT,3,ODD
2025-05-16,281,RIGHT,4,EVEN
2025-05-16,282,LEFT,4,ODD
2025-05-16,283,RIGHT,3,ODD
2025-05-16,284,LEFT,4,ODD
2025-05-16,286,LEFT,4,ODD
2025-05-16,287,LEFT,3,EVEN
2025-05-16,288,LEFT,4,ODD
2025-05-17,1,LEFT,4,ODD
2025-05-17,2,RIGHT,4,EVEN
2025-05-17,3,RIGHT,4,EVEN
2025-05-17,4,LEFT,3,EVEN
2025-05-17,5,LEFT,4,ODD
2025-05-17,6,LEFT,3,EVEN
2025-05-17,7,RIGHT,4,EVEN
2025-05-17,8,RIGHT,3,ODD
2025-05-17,9,LEFT,4,ODD
2025-05-17,10,LEFT,3,EVEN
2025-05-17,11,LEFT,4,ODD
2025-05-17,12,LEFT,4,ODD
2025-05-17,13,LEFT,4,ODD
2025-05-17,15,RIGHT,3,ODD
2025-05-17,16,RIGHT,4,EVEN
2025-05-17,17,LEFT,4,ODD
2025-05-17,18,RIGHT,4,EVEN
2025-05-17,19,LEFT,4,ODD
2025-05-17,20,LEFT,4,ODD
2025-05-17,21,LEFT,4,ODD
2025-05-17,22,LEFT,3,EVEN
2025-05-17,23,LEFT,4,ODD
2025-05-17,24,LEFT,4,ODD
2025-05-17,25,RIGHT,4,EVEN
2025-05-17,26,LEFT,3,EVEN
2025-05-17,27,LEFT,3,EVEN
2025-05-17,28,LEFT,3,EVEN
2025-05-17,29,LEFT,4,ODD
2025-05-17,30,RIGHT,4,EVEN
2025-05-17,31,RIGHT,3,ODD
2025-05-17,32,RIGHT,4,EVEN
2025-05-17,33,RIGHT,3,ODD
2025-05-17,34,RIGHT,4,EVEN
2025-05-17,35,RIGHT,4,EVEN
2025-05-17,36,LEFT,3,EVEN
2025-05-17,37,LEFT,3,EVEN
2025-05-17,39,LEFT,4,ODD
2025-05-17,40,LEFT,3,EVEN
2025-05-17,41,RIGHT,4,EVEN
2025-05-17,42,RIGHT,4,EVEN
2025-05-17,43,LEFT,4,ODD
2025-05-17,44,RIGHT,4,EVEN
2025-05-17,45,RIGHT,4,EVEN
2025-05-17,46,RIGHT,3,ODD
2025-05-17,47,RIGHT,3,ODD
2025-05-17,48,LEFT,3,EVEN
2025-05-17,49,RIGHT,3,ODD
2025-05-17,50,LEFT,3,EVEN
2025-05-17,51,LEFT,4,ODD
2025-05-17,52,RIGHT,3,ODD
2025-05-17,53,RIGHT,4,EVEN
2025-05-17,54,LEFT,3,EVEN
2025-05-17,55,LEFT,4,ODD
2025-05-17,56,LEFT,3,EVEN
2025-05-17,57,RIGHT,4,EVEN
2025-05-17,59,LEFT,3,EVEN
2025-05-17,60,RIGHT,4,EVEN
2025-05-17,61,LEFT,3,EVEN
2025-05-17,62,RIGHT,3,ODD
2025-05-17,63,LEFT,3,EVEN
2025-05-17,64,LEFT,4,ODD
2025-05-17,65,RIGHT,4,EVEN
2025-05-17,66,LEFT,3,EVEN
2025-05-17,67,RIGHT,3,ODD
2025-05-17,68,RIGHT,4,EVEN
2025-05-17,69,LEFT,4,ODD
2025-05-17,70,RIGHT,3,ODD
2025-05-17,71,LEFT,4,ODD
2025-05-17,72,RIGHT,3,ODD
2025-05-17,73,RIGHT,4,EVEN
2025-05-17,74,RIGHT,3,ODD
2025-05-17,75,LEFT,4,ODD
2025-05-17,77,LEFT,4,ODD
2025-05-17,78,RIGHT,3,ODD
2025-05-17,79,RIGHT,3,ODD
2025-05-17,80,RIGHT,4,EVEN
2025-05-17,81,LEFT,4,ODD
2025-05-17,82,RIGHT,3,ODD
2025-05-17,83,RIGHT,3,ODD
2025-05-17,84,RIGHT,4,EVEN
2025-05-17,85,RIGHT,3,ODD
2025-05-17,86,LEFT,3,EVEN
2025-05-17,87,LEFT,3,EVEN
2025-05-17,88,RIGHT,3,ODD
2025-05-17,89,RIGHT,3,ODD
2025-05-17,90,LEFT,4,ODD
2025-05-17,91,RIGHT,3,ODD
2025-05-17,92,RIGHT,4,EVEN
2025-05-17,94,RIGHT,3,ODD
2025-05-17,95,RIGHT,4,EVEN
2025-05-17,96,RIGHT,3,ODD
2025-05-17,97,LEFT,3,EVEN
2025-05-17,98,RIGHT,3,ODD
2025-05-17,99,RIGHT,3,ODD
2025-05-17,100,LEFT,3,EVEN
2025-05-17,101,LEFT,3,EVEN
2025-05-17,102,RIGHT,3,ODD
2025-05-17,103,RIGHT,3,ODD
2025-05-17,104,LEFT,3,EVEN
2025-05-17,105,LEFT,3,EVEN
2025-05-17,106,RIGHT,4,EVEN
2025-05-17,107,LEFT,4,ODD
2025-05-17,108,RIGHT,3,ODD
2025-05-17,109,LEFT,4,ODD
2025-05-17,110,LEFT,3,EVEN
2025-05-17,111,LEFT,3,EVEN
2025-05-17,112,RIGHT,3,ODD
2025-05-17,113,LEFT,4,ODD
2025-05-17,114,LEFT,4,ODD
2025-05-17,115,LEFT,4,ODD
2025-05-17,116,RIGHT,4,EVEN
2025-05-17,118,LEFT,4,ODD
2025-05-17,119,RIGHT,4,EVEN
2025-05-17,120,RIGHT,4,EVEN
2025-05-17,121,LEFT,4,ODD
2025-05-17,122,LEFT,3,EVEN
2025-05-17,123,LEFT,3,EVEN
2025-05-17,124,RIGHT,3,ODD
2025-05-17,125,RIGHT,4,EVEN
2025-05-17,126,LEFT,4,ODD
2025-05-17,127,LEFT,4,ODD
2025-05-17,128,LEFT,3,EVEN
2025-05-17,129,RIGHT,3,ODD
2025-05-17,130,LEFT,4,ODD
2025-05-17,131,RIGHT,4,EVEN
2025-05-17,132,LEFT,3,EVEN
2025-05-17,133,RIGHT,4,EVEN
2025-05-17,134,LEFT,4,ODD
2025-05-17,136,RIGHT,4,EVEN
2025-05-17,137,LEFT,3,EVEN
2025-05-17,138,RIGHT,4,EVEN
2025-05-17,139,LEFT,4,ODD
2025-05-17,140,RIGHT,4,EVEN
2025-05-17,141,RIGHT,4,EVEN
2025-05-17,142,RIGHT,3,ODD
2025-05-17,143,LEFT,3,EVEN
2025-05-17,144,RIGHT,4,EVEN
2025-05-17,145,LEFT,3,EVEN
2025-05-17,146,RIGHT,4,EVEN
2025-05-17,147,RIGHT,3,ODD
2025-05-17,148,RIGHT,4,EVEN
2025-05-17,149,RIGHT,3,ODD
2025-05-17,150,RIGHT,4,EVEN
2025-05-17,151,LEFT,4,ODD
2025-05-17,152,RIGHT,3,ODD
2025-05-17,153,RIGHT,3,ODD
2025-05-17,154,LEFT,3,EVEN
2025-05-17,155,LEFT,4,ODD
2025-05-17,156,LEFT,3,EVEN
2025-05-17,157,LEFT,4,ODD
2025-05-17,159,LEFT,3,EVEN
2025-05-17,160,LEFT,4,ODD
2025-05-17,161,RIGHT,4,EVEN
2025-05-17,162,RIGHT,4,EVEN
2025-05-17,163,RIGHT,4,EVEN
2025-05-17,164,LEFT,4,ODD
2025-05-17,165,LEFT,3,EVEN
2025-05-17,166,RIGHT,3,ODD
2025-05-17,167,LEFT,4,ODD
2025-05-17,168,LEFT,4,ODD
2025-05-17,169,RIGHT,3,ODD
2025-05-17,170,RIGHT,4,EVEN
2025-05-17,171,RIGHT,4,EVEN
2025-05-17,172,LEFT,4,ODD
2025-05-17,173,RIGHT,3,ODD
2025-05-17,174,RIGHT,3,ODD
2025-05-17,175,RIGHT,3,ODD
2025-05-17,176,LEFT,3,EVEN
2025-05-17,177,RIGHT,3,ODD
2025-05-17,179,RIGHT,3,ODD
2025-05-17,180,RIGHT,3,ODD
2025-05-17,181,LEFT,4,ODD
2025-05-17,182,RIGHT,4,EVEN
2025-05-17,183,RIGHT,4,EVEN
2025-05-17,184,RIGHT,3,ODD
2025-05-17,185,RIGHT,3,ODD
2025-05-17,186,RIGHT,4,EVEN
2025-05-17,187,RIGHT,3,ODD
2025-05-17,188,RIGHT,3,ODD
2025-05-17,189,RIGHT,4,EVEN
2025-05-17,190,RIGHT,4,EVEN
2025-05-17,191,RIGHT,4,EVEN
2025-05-17,192,RIGHT,4,EVEN
2025-05-17,193,LEFT,3,EVEN
2025-05-17,194,RIGHT,3,ODD
2025-05-17,195,LEFT,3,EVEN
2025-05-17,196,LEFT,3,EVEN
2025-05-17,197,LEFT,3,EVEN
2025-05-17,198,RIGHT,4,EVEN
2025-05-17,200,RIGHT,3,ODD
2025-05-17,201,RIGHT,3,ODD
2025-05-17,202,RIGHT,4,EVEN
2025-05-17,203,RIGHT,4,EVEN
2025-05-17,204,LEFT,3,EVEN
2025-05-17,205,LEFT,4,ODD
2025-05-17,206,RIGHT,4,EVEN
2025-05-17,207,RIGHT,4,EVEN
2025-05-17,208,RIGHT,3,ODD
2025-05-17,209,LEFT,3,EVEN
2025-05-17,210,LEFT,3,EVEN
2025-05-17,211,LEFT,3,EVEN
2025-05-17,212,LEFT,4,ODD
2025-05-17,213,LEFT,3,EVEN
2025-05-17,214,RIGHT,4,EVEN
2025-05-17,215,RIGHT,4,EVEN
2025-05-17,216,LEFT,4,ODD
2025-05-17,218,LEFT,3,EVEN
2025-05-17,219,RIGHT,4,EVEN
2025-05-17,220,LEFT,4,ODD
2025-05-17,221,LEFT,3,EVEN
2025-05-17,222,RIGHT,3,ODD
2025-05-17,223,LEFT,3,EVEN
2025-05-17,224,LEFT,3,EVEN
2025-05-17,225,LEFT,3,EVEN
2025-05-17,226,LEFT,3,EVEN
2025-05-17,227,RIGHT,4,EVEN
2025-05-17,228,RIGHT,3,ODD
2025-05-17,229,RIGHT,4,EVEN
2025-05-17,230,LEFT,3,EVEN
2025-05-17,231,LEFT,3,EVEN
2025-05-17,232,RIGHT,3,ODD
2025-05-17,233,RIGHT,4,EVEN
2025-05-17,234,RIGHT,3,ODD
2025-05-17,235,RIGHT,4,EVEN
2025-05-17,236,RIGHT,4,EVEN
2025-05-17,238,RIGHT,4,EVEN
2025-05-17,239,RIGHT,4,EVEN
2025-05-17,240,LEFT,3,EVEN
2025-05-17,241,RIGHT,4,EVEN
2025-05-17,242,LEFT,3,EVEN
2025-05-17,243,LEFT,3,EVEN
2025-05-17,244,RIGHT,4,EVEN
2025-05-17,245,LEFT,4,ODD
2025-05-17,246,RIGHT,3,ODD
2025-05-17,247,RIGHT,4,EVEN
2025-05-17,248,LEFT,3,EVEN
2025-05-17,249,RIGHT,4,EVEN
2025-05-17,250,RIGHT,3,ODD
2025-05-17,251,RIGHT,3,ODD
2025-05-17,252,LEFT,4,ODD
2025-05-17,253,RIGHT,4,EVEN
2025-05-17,254,LEFT,3,EVEN
2025-05-17,255,LEFT,4,ODD
2025-05-17,256,LEFT,4,ODD
2025-05-17,257,LEFT,4,ODD
2025-05-17,259,LEFT,4,ODD
2025-05-17,260,LEFT,4,ODD
2025-05-17,261,LEFT,4,ODD
2025-05-17,262,LEFT,3,EVEN
2025-05-17,263,LEFT,3,EVEN
2025-05-17,264,LEFT,4,ODD
2025-05-17,265,RIGHT,3,ODD
2025-05-17,266,RIGHT,4,EVEN
2025-05-17,267,LEFT,4,ODD
2025-05-17,268,LEFT,4,ODD
2025-05-17,269,RIGHT,3,ODD
2025-05-17,270,LEFT,4,ODD
2025-05-17,271,LEFT,3,EVEN
2025-05-17,272,RIGHT,3,ODD
2025-05-17,273,RIGHT,3,ODD
2025-05-17,274,RIGHT,4,EVEN
2025-05-17,275,LEFT,4,ODD
2025-05-17,276,RIGHT,3,ODD
2025-05-17,277,LEFT,3,EVEN
2025-05-17,278,RIGHT,3,ODD
2025-05-17,279,LEFT,3,EVEN
2025-05-17,281,RIGHT,4,EVEN
2025-05-17,282,RIGHT,3,ODD
2025-05-17,283,LEFT,4,ODD
2025-05-17,284,LEFT,3,EVEN
2025-05-17,285,LEFT,3,EVEN
2025-05-17,286,LEFT,3,EVEN
2025-05-17,287,LEFT,4,ODD
2025-05-17,288,LEFT,3,EVEN
2025-05-18,1,LEFT,3,EVEN
2025-05-18,2,RIGHT,3,ODD
2025-05-18,3,RIGHT,4,EVEN
2025-05-18,4,RIGHT,4,EVEN
2025-05-18,5,RIGHT,3,ODD
2025-05-18,6,LEFT,4,ODD
2025-05-18,7,LEFT,3,EVEN
2025-05-18,8,RIGHT,4,EVEN
2025-05-18,9,RIGHT,3,ODD
2025-05-18,10,LEFT,4,ODD
2025-05-18,11,LEFT,3,EVEN
2025-05-18,13,LEFT,3,EVEN
2025-05-18,14,LEFT,3,EVEN
2025-05-18,15,RIGHT,3,ODD
2025-05-18,16,LEFT,3,EVEN
2025-05-18,17,RIGHT,4,EVEN
2025-05-18,18,RIGHT,3,ODD
2025-05-18,19,LEFT,4,ODD
2025-05-18,20,RIGHT,3,ODD
2025-05-18,21,LEFT,3,EVEN
2025-05-18,22,LEFT,3,EVEN
2025-05-18,23,RIGHT,3,ODD
2025-05-18,24,LEFT,3,EVEN
2025-05-18,25,RIGHT,4,EVEN
2025-05-18,26,LEFT,3,EVEN
2025-05-18,27,LEFT,3,EVEN
2025-05-18,28,LEFT,4,ODD
2025-05-18,29,RIGHT,4,EVEN
2025-05-18,31,LEFT,3,EVEN
2025-05-18,32,LEFT,4,ODD
2025-05-18,33,RIGHT,3,ODD
2025-05-18,34,LEFT,3,EVEN
2025-05-18,35,RIGHT,4,EVEN
2025-05-18,36,RIGHT,4,EVEN
2025-05-18,37,LEFT,3,EVEN
2025-05-18,38,LEFT,4,ODD
2025-05-18,39,RIGHT,4,EVEN
2025-05-18,40,LEFT,4,ODD
2025-05-18,41,RIGHT,3,ODD
2025-05-18,42,RIGHT,3,ODD
2025-05-18,43,LEFT,3,EVEN
2025-05-18,44,RIGHT,4,EVEN
2025-05-18,45,LEFT,4,ODD
2025-05-18,47,RIGHT,3,ODD
2025-05-18,48,RIGHT,3,ODD
2025-05-18,49,LEFT,4,ODD
2025-05-18,50,RIGHT,4,EVEN
2025-05-18,51,LEFT,4,ODD
2025-05-18,52,LEFT,4,ODD
2025-05-18,53,RIGHT,3,ODD
2025-05-18,54,LEFT,3,EVEN
2025-05-18,55,RIGHT,4,EVEN
2025-05-18,56,RIGHT,3,ODD
2025-05-18,57,LEFT,3,EVEN
2025-05-18,58,RIGHT,4,EVEN
2025-05-18,59,LEFT,3,EVEN
2025-05-18,60,LEFT,3,EVEN
2025-05-18,61,RIGHT,4,EVEN
2025-05-18,62,LEFT,3,EVEN
2025-05-18,63,LEFT,3,EVEN
2025-05-18,64,RIGHT,3,ODD
2025-05-18,65,LEFT,3,EVEN
2025-05-18,66,LEFT,4,ODD
2025-05-18,68,LEFT,4,ODD
2025-05-18,69,LEFT,3,EVEN
2025-05-18,70,LEFT,3,EVEN
2025-05-18,71,RIGHT,3,ODD
2025-05-18,72,LEFT,4,ODD
2025-05-18,73,RIGHT,3,ODD
2025-05-18,74,RIGHT,4,EVEN
2025-05-18,75,RIGHT,4,EVEN
2025-05-18,76,LEFT,3,EVEN
2025-05-18,77,RIGHT,4,EVEN
2025-05-18,78,RIGHT,3,ODD
2025-05-18,79,RIGHT,3,ODD
2025-05-18,80,RIGHT,4,EVEN
2025-05-18,81,RIGHT,3,ODD
2025-05-18,82,RIGHT,3,ODD
2025-05-18,83,LEFT,3,EVEN
2025-05-18,84,RIGHT,3,ODD
2025-05-18,86,LEFT,4,ODD
2025-05-18,87,RIGHT,3,ODD
2025-05-18,88,RIGHT,4,EVEN
2025-05-18,89,RIGHT,3,ODD
2025-05-18,90,LEFT,4,ODD
2025-05-18,91,RIGHT,4,EVEN
2025-05-18,92,LEFT,4,ODD
2025-05-18,93,RIGHT,4,EVEN
2025-05-18,94,LEFT,3,EVEN
2025-05-18,95,LEFT,4,ODD
2025-05-18,96,RIGHT,3,ODD
2025-05-18,97,LEFT,4,ODD
2025-05-18,98,RIGHT,3,ODD
2025-05-18,99,RIGHT,4,EVEN
2025-05-18,100,LEFT,4,ODD
2025-05-18,101,RIGHT,4,EVEN
2025-05-18,102,LEFT,3,EVEN
2025-05-18,103,RIGHT,3,ODD
2025-05-18,105,LEFT,3,EVEN
2025-05-18,106,RIGHT,3,ODD
2025-05-18,107,LEFT,4,ODD
2025-05-18,108,RIGHT,3,ODD
2025-05-18,109,RIGHT,4,EVEN
2025-05-18,110,RIGHT,4,EVEN
2025-05-18,111,RIGHT,4,EVEN
2025-05-18,112,RIGHT,4,EVEN
2025-05-18,113,LEFT,4,ODD
2025-05-18,114,LEFT,3,EVEN
2025-05-18,115,RIGHT,3,ODD
2025-05-18,116,RIGHT,3,ODD
2025-05-18,117,LEFT,4,ODD
2025-05-18,118,LEFT,3,EVEN
2025-05-18,119,LEFT,3,EVEN
2025-05-18,120,RIGHT,3,ODD
2025-05-18,121,RIGHT,3,ODD
2025-05-18,122,LEFT,4,ODD
2025-05-18,124,RIGHT,4,EVEN
2025-05-18,125,LEFT,4,ODD
2025-05-18,126,RIGHT,4,EVEN
2025-05-18,127,LEFT,3,EVEN
2025-05-18,128,LEFT,3,EVEN
2025-05-18,129,RIGHT,4,EVEN
2025-05-18,130,LEFT,4,ODD
2025-05-18,131,RIGHT,3,ODD
2025-05-18,132,LEFT,4,ODD
2025-05-18,133,RIGHT,3,ODD
2025-05-18,134,RIGHT,4,EVEN
2025-05-18,135,RIGHT,3,ODD
2025-05-18,136,LEFT,4,ODD
2025-05-18,137,LEFT,3,EVEN
2025-05-18,138,RIGHT,4,EVEN
2025-05-18,139,RIGHT,4,EVEN
2025-05-18,140,LEFT,3,EVEN
2025-05-18,141,RIGHT,4,EVEN
2025-05-18,142,RIGHT,4,EVEN
2025-05-18,143,RIGHT,4,EVEN
2025-05-18,145,LEFT,4,ODD
2025-05-18,146,RIGHT,3,ODD
2025-05-18,147,RIGHT,3,ODD
2025-05-18,148,RIGHT,4,EVEN
2025-05-18,149,RIGHT,4,EVEN
2025-05-18,150,LEFT,3,EVEN
2025-05-18,151,RIGHT,3,ODD
2025-05-18,152,RIGHT,4,EVEN
2025-05-18,153,LEFT,3,EVEN
2025-05-18,154,LEFT,3,EVEN
2025-05-18,155,RIGHT,3,ODD
2025-05-18,156,LEFT,3,EVEN
2025-05-18,157,RIGHT,4,EVEN
2025-05-18,158,RIGHT,3,ODD
2025-05-18,159,RIGHT,3,ODD
2025-05-18,160,LEFT,3,EVEN
2025-05-18,161,RIGHT,4,EVEN
2025-05-18,163,RIGHT,4,EVEN
2025-05-18,164,RIGHT,4,EVEN
2025-05-18,165,LEFT,4,ODD
2025-05-18,166,RIGHT,4,EVEN
2025-05-18,167,LEFT,3,EVEN
2025-05-18,168,RIGHT,3,ODD
2025-05-18,169,LEFT,4,ODD
2025-05-18,170,LEFT,4,ODD
2025-05-18,171,RIGHT,3,ODD
2025-05-18,172,RIGHT,4,EVEN
2025-05-18,173,RIGHT,4,EVEN
2025-05-18,174,RIGHT,4,EVEN
2025-05-18,175,RIGHT,4,EVEN
2025-05-18,176,LEFT,4,ODD
2025-05-18,177,RIGHT,3,ODD
2025-05-18,178,LEFT,3,EVEN
2025-05-18,179,LEFT,3,EVEN
2025-05-18,180,RIGHT,4,EVEN
2025-05-18,182,LEFT,3,EVEN
2025-05-18,183,LEFT,3,EVEN
2025-05-18,184,LEFT,4,ODD
2025-05-18,185,LEFT,4,ODD
2025-05-18,186,RIGHT,3,ODD
2025-05-18,187,RIGHT,3,ODD
2025-05-18,188,LEFT,4,ODD
2025-05-18,189,LEFT,3,EVEN
2025-05-18,190,RIGHT,4,EVEN
2025-05-18,191,LEFT,4,ODD
2025-05-18,192,RIGHT,4,EVEN
2025-05-18,193,LEFT,3,EVEN
2025-05-18,194,LEFT,3,EVEN
2025-05-18,195,LEFT,4,ODD
2025-05-18,196,RIGHT,3,ODD
2025-05-18,197,LEFT,4,ODD
2025-05-18,198,LEFT,4,ODD
2025-05-18,200,LEFT,3,EVEN
2025-05-18,201,RIGHT,4,EVEN
2025-05-18,202,LEFT,3,EVEN
2025-05-18,203,RIGHT,3,ODD
2025-05-18,204,RIGHT,4,EVEN
2025-05-18,205,RIGHT,3,ODD
2025-05-18,206,LEFT,4,ODD
2025-05-18,207,LEFT,4,ODD
2025-05-18,208,LEFT,3,EVEN
2025-05-18,209,RIGHT,3,ODD
2025-05-18,210,LEFT,3,EVEN
2025-05-18,211,LEFT,3,EVEN
2025-05-18,212,RIGHT,4,EVEN
2025-05-18,213,LEFT,3,EVEN
2025-05-18,214,RIGHT,4,EVEN
2025-05-18,215,LEFT,4,ODD
2025-05-18,216,LEFT,4,ODD
2025-05-18,217,LEFT,3,EVEN
2025-05-18,218,LEFT,4,ODD
2025-05-18,219,RIGHT,3,ODD
2025-05-18,220,LEFT,3,EVEN
2025-05-18,221,LEFT,4,ODD
2025-05-18,223,RIGHT,4,EVEN
2025-05-18,224,RIGHT,3,ODD
2025-05-18,225,RIGHT,4,EVEN
2025-05-18,226,LEFT,3,EVEN
2025-05-18,227,LEFT,3,EVEN
2025-05-18,228,RIGHT,4,EVEN
2025-05-18,229,LEFT,4,ODD
2025-05-18,230,RIGHT,4,EVEN
2025-05-18,231,RIGHT,3,ODD
2025-05-18,232,RIGHT,4,EVEN
2025-05-18,233,LEFT,3,EVEN
2025-05-18,234,LEFT,3,EVEN
2025-05-18,235,LEFT,3,EVEN
2025-05-18,236,LEFT,3,EVEN
2025-05-18,237,RIGHT,3,ODD
2025-05-18,238,RIGHT,3,ODD
2025-05-18,240,RIGHT,4,EVEN
2025-05-18,241,RIGHT,4,EVEN
2025-05-18,242,LEFT,4,ODD
2025-05-18,243,LEFT,3,EVEN
2025-05-18,244,RIGHT,3,ODD
2025-05-18,245,LEFT,4,ODD
2025-05-18,246,LEFT,4,ODD
2025-05-18,247,LEFT,4,ODD
2025-05-18,248,LEFT,3,EVEN
2025-05-18,249,LEFT,3,EVEN
2025-05-18,250,RIGHT,4,EVEN
2025-05-18,251,RIGHT,4,EVEN
2025-05-18,252,RIGHT,3,ODD
2025-05-18,253,RIGHT,3,ODD
2025-05-18,254,LEFT,4,ODD
2025-05-18,255,LEFT,3,EVEN
2025-05-18,256,RIGHT,4,EVEN
2025-05-18,257,RIGHT,4,EVEN
2025-05-18,259,RIGHT,4,EVEN
2025-05-18,260,RIGHT,4,EVEN
2025-05-18,261,RIGHT,4,EVEN
2025-05-18,262,LEFT,3,EVEN
2025-05-18,263,RIGHT,3,ODD
2025-05-18,264,RIGHT,4,EVEN
2025-05-18,265,RIGHT,4,EVEN
2025-05-18,266,RIGHT,3,ODD
2025-05-18,267,LEFT,4,ODD
2025-05-18,268,RIGHT,3,ODD
2025-05-18,269,RIGHT,4,EVEN
2025-05-18,270,LEFT,3,EVEN
2025-05-18,271,LEFT,3,EVEN
2025-05-18,272,LEFT,4,ODD
2025-05-18,273,RIGHT,3,ODD
2025-05-18,274,RIGHT,4,EVEN
2025-05-18,275,RIGHT,3,ODD
2025-05-18,276,RIGHT,3,ODD
2025-05-18,278,RIGHT,3,ODD
2025-05-18,279,RIGHT,3,ODD
2025-05-18,280,RIGHT,3,ODD
2025-05-18,281,RIGHT,3,ODD
2025-05-18,282,RIGHT,4,EVEN
2025-05-18,283,LEFT,4,ODD
2025-05-18,284,LEFT,4,ODD
2025-05-18,285,LEFT,3,EVEN
2025-05-18,286,RIGHT,4,EVEN
2025-05-18,287,RIGHT,3,ODD
2025-05-18,288,LEFT,4,ODD
2025-05-19,1,LEFT,4,ODD
2025-05-19,2,LEFT,4,ODD
2025-05-19,3,RIGHT,4,EVEN
2025-05-19,4,LEFT,4,ODD
2025-05-19,5,RIGHT,4,EVEN
2025-05-19,6,LEFT,3,EVEN
2025-05-19,7,LEFT,3,EVEN
2025-05-19,8,LEFT,4,ODD
2025-05-19,9,RIGHT,3,ODD
2025-05-19,10,RIGHT,4,EVEN
2025-05-19,11,LEFT,4,ODD
2025-05-19,12,RIGHT,4,EVEN
2025-05-19,13,RIGHT,3,ODD
2025-05-19,14,LEFT,3,EVEN
2025-05-19,15,RIGHT,3,ODD
2025-05-19,16,RIGHT,3,ODD
2025-05-19,17,RIGHT,4,EVEN
2025-05-19,19,RIGHT,4,EVEN
2025-05-19,20,RIGHT,3,ODD
2025-05-19,21,LEFT,4,ODD
2025-05-19,22,LEFT,3,EVEN
2025-05-19,23,LEFT,4,ODD
2025-05-19,24,LEFT,3,EVEN
2025-05-19,25,RIGHT,4,EVEN
2025-05-19,26,RIGHT,4,EVEN
2025-05-19,27,RIGHT,4,EVEN
2025-05-19,28,RIGHT,4,EVEN
2025-05-19,29,RIGHT,4,EVEN
2025-05-19,30,RIGHT,4,EVEN
2025-05-19,31,RIGHT,4,EVEN
2025-05-19,32,LEFT,4,ODD
2025-05-19,33,RIGHT,4,EVEN
2025-05-19,34,LEFT,3,EVEN
2025-05-19,35,RIGHT,3,ODD
2025-05-19,36,RIGHT,4,EVEN
2025-05-19,37,LEFT,3,EVEN
2025-05-19,38,RIGHT,4,EVEN
2025-05-19,39,RIGHT,4,EVEN
2025-05-19,40,RIGHT,4,EVEN
2025-05-19,41,LEFT,3,EVEN
2025-05-19,42,LEFT,4,ODD
2025-05-19,44,LEFT,4,ODD
2025-05-19,45,LEFT,4,ODD
2025-05-19,46,LEFT,3,EVEN
2025-05-19,47,RIGHT,3,ODD
2025-05-19,48,RIGHT,4,EVEN
2025-05-19,49,LEFT,3,EVEN
2025-05-19,50,LEFT,4,ODD
2025-05-19,51,LEFT,4,ODD
2025-05-19,52,LEFT,4,ODD
2025-05-19,53,RIGHT,4,EVEN
2025-05-19,54,RIGHT,4,EVEN
2025-05-19,55,LEFT,4,ODD
2025-05-19,56,RIGHT,4,EVEN
2025-05-19,57,LEFT,4,ODD
2025-05-19,58,RIGHT,4,EVEN
2025-05-19,59,LEFT,4,ODD
2025-05-19,60,RIGHT,3,ODD
2025-05-19,61,RIGHT,3,ODD
2025-05-19,62,RIGHT,3,ODD
